RegionDescription,AÑO,CategoryName,CompanyName,ProductName,CANTIDAD
Northern                                          ,1998,Meat/Poultry,Rattlesnake Canyon Grocery,Alice Mutton,234.0000
Northern                                          ,1998,Produce,Bon app',Uncle Bob's Organic Dried Pears,240.0000
Northern                                          ,1998,Produce,Eastern Connection,Uncle Bob's Organic Dried Pears,3000.0000
Northern                                          ,1998,Produce,Ernst Handel,Uncle Bob's Organic Dried Pears,540.0000
Northern                                          ,1998,Produce,Folk och f HB,Manjimup Dried Apples,530.0000
Northern                                          ,1998,Produce,QUICK-Stop,Uncle Bob's Organic Dried Pears,1350.0000
Northern                                          ,1998,Produce,Queen Cozinha,Rssle Sauerkraut,364.8000
Northern                                          ,1998,Produce,Wolski  Zajazd,Longlife Tofu,200.0000
Northern                                          ,1998,Seafood,Around the Horn,Inlagd Sill,304.0000
Northern                                          ,1998,Seafood,Berglunds snabbkp,Boston Crab Meat,460.0000
Northern                                          ,1998,Seafood,Berglunds snabbkp,Konbu,36.0000
Northern                                          ,1998,Seafood,Blauer See Delikatessen,Carnarvon Tigers,625.0000
Northern                                          ,1998,Seafood,Bon app',Konbu,120.0000
Northern                                          ,1998,Seafood,Drachenblut Delikatessen,Konbu,42.0000
Northern                                          ,1998,Seafood,Folk och f HB,Jack's New England Clam Chowder,115.8000
Northern                                          ,1998,Seafood,HILARION-Abastos,Nord-Ost Matjeshering,776.7000
Northern                                          ,1998,Seafood,Island Trading,Konbu,60.0000
Northern                                          ,1998,Seafood,Kniglich Essen,Inlagd Sill,380.0000
Northern                                          ,1998,Seafood,Kniglich Essen,Nord-Ost Matjeshering,906.1500
Northern                                          ,1998,Seafood,LILA-Supermercado,Nord-Ost Matjeshering,103.5600
Northern                                          ,1998,Seafood,LILA-Supermercado,Spegesild,240.0000
Northern                                          ,1998,Seafood,LINO-Delicateses,Boston Crab Meat,552.0000
Northern                                          ,1998,Seafood,Maison Dewey,Boston Crab Meat,184.0000
Northern                                          ,1998,Seafood,QUICK-Stop,Escargots de Bourgogne,795.0000
Northern                                          ,1998,Seafood,QUICK-Stop,Konbu,462.0000
Northern                                          ,1998,Seafood,Richter Supermarkt,Jack's New England Clam Chowder,57.9000
Northern                                          ,1998,Seafood,Richter Supermarkt,Spegesild,360.0000
Southern                                          ,1996,Beverages,Furia Bacalhau e Frutos do Mar,Guaran Fantstica,36.0000
Southern                                          ,1996,Beverages,Hanari Carnes,Chartreuse verte,604.8000
Southern                                          ,1996,Beverages,Hungry Owl All-Night Grocers,Ipoh Coffee,736.0000
Southern                                          ,1996,Beverages,Island Trading,Steeleye Stout,144.0000
Southern                                          ,1996,Beverages,QUICK-Stop,Lakkalikri,475.2000
Southern                                          ,1996,Condiments,Hungry Owl All-Night Grocers,Chef Anton's Cajun Seasoning,352.0000
Southern                                          ,1996,Condiments,Hungry Owl All-Night Grocers,Grandma's Boysenberry Spread,600.0000
Southern                                          ,1996,Condiments,LILA-Supermercado,Genen Shouyu,248.0000
Southern                                          ,1996,Condiments,Victuailles en stock,Louisiana Fiery Hot Pepper Sauce,336.0000
Southern                                          ,1996,Condiments,Wellington Importadora,Original Frankfurter grne Soe,124.8000
Southern                                          ,1996,Confections,Berglunds snabbkp,Sir Rodney's Marmalade,1814.4000
Southern                                          ,1996,Confections,Bon app',NuNuCa Nu-Nougat-Creme,560.0000
Southern                                          ,1996,Confections,Hanari Carnes,Maxilaku,640.0000
Southern                                          ,1996,Confections,LILA-Supermercado,Gumbr Gummibrchen,1245.0000
Southern                                          ,1996,Confections,LILA-Supermercado,Teatime Chocolate Biscuits,131.4000
Southern                                          ,1996,Confections,Mre Paillarde,Zaanse koeken,121.6000
Southern                                          ,1996,Dairy Products,Antonio Moreno Taquera,Queso Cabrales,403.2000
Southern                                          ,1996,Dairy Products,Berglunds snabbkp,Camembert Pierrot,408.0000
Southern                                          ,1996,Dairy Products,Hanari Carnes,Gorgonzola Telino,200.0000
Southern                                          ,1996,Dairy Products,Hungry Owl All-Night Grocers,Flotemysost,51.6000
Southern                                          ,1996,Dairy Products,LILA-Supermercado,Camembert Pierrot,952.0000
Southern                                          ,1996,Dairy Products,LILA-Supermercado,Mozzarella di Giovanni,778.4000
Southern                                          ,1996,Dairy Products,QUICK-Stop,Geitost,40.0000
Southern                                          ,1996,Dairy Products,QUICK-Stop,Gorgonzola Telino,150.0000
Southern                                          ,1996,Dairy Products,Wartian Herkku,Queso Manchego La Pastora,364.8000
Southern                                          ,1996,Grains/Cereals,Hungry Owl All-Night Grocers,Singaporean Hokkien Fried Mee,22.4000
Southern                                          ,1996,Grains/Cereals,Mre Paillarde,Singaporean Hokkien Fried Mee,112.0000
Southern                                          ,1996,Grains/Cereals,Rattlesnake Canyon Grocery,Gnocchi di nonna Alice,608.0000
Southern                                          ,1996,Grains/Cereals,Victuailles en stock,Gustaf's Knckebrd,100.8000
Southern                                          ,1996,Grains/Cereals,Victuailles en stock,Ravioli Angelo,234.0000
Southern                                          ,1996,Meat/Poultry,Bon app',Tourtire,141.6000
Southern                                          ,1996,Meat/Poultry,Furia Bacalhau e Frutos do Mar,Tourtire,118.0000
Southern                                          ,1996,Meat/Poultry,Hungry Coyote Import Store,Tourtire,59.0000
Southern                                          ,1996,Meat/Poultry,Rattlesnake Canyon Grocery,Alice Mutton,1123.2000
Southern                                          ,1996,Meat/Poultry,Wellington Importadora,Perth Pasties,393.0000
Southern                                          ,1996,Produce,Bon app',Manjimup Dried Apples,848.0000
Southern                                          ,1996,Produce,Hungry Coyote Import Store,Tofu,279.0000
Southern                                          ,1996,Produce,LILA-Supermercado,Longlife Tofu,112.0000
Southern                                          ,1996,Seafood,Drachenblut Delikatessen,Konbu,86.4000
Southern                                          ,1996,Seafood,Mre Paillarde,Carnarvon Tigers,2000.0000
Southern                                          ,1996,Seafood,QUICK-Stop,Boston Crab Meat,882.0000
Southern                                          ,1996,Seafood,QUICK-Stop,Ikura,595.2000
Southern                                          ,1997,Beverages,Antonio Moreno Taquera,Rhnbru Klosterbier,232.5000
Southern                                          ,1997,Beverages,Berglunds snabbkp,Chartreuse verte,86.4000
Southern                                          ,1997,Beverages,Berglunds snabbkp,Rhnbru Klosterbier,116.2500
Southern                                          ,1997,Beverages,Berglunds snabbkp,Steeleye Stout,115.2000
Southern                                          ,1997,Beverages,Blauer See Delikatessen,Lakkalikri,252.0000
Southern                                          ,1997,Beverages,Blondesddsl pre et fils,Rhnbru Klosterbier,148.8000
Southern                                          ,1997,Beverages,Bon app',Lakkalikri,360.0000
Southern                                          ,1997,Beverages,Ernst Handel,Rhnbru Klosterbier,387.5000
