RegionDescription,AÑO,CANTIDAD,CategoryName,CompanyName,ProductName
Southern                                          ,1996,403.2000,Dairy Products,Antonio Moreno Taquera,Queso Cabrales
Southern                                          ,1996,1814.4000,Confections,Berglunds snabbkp,Sir Rodney's Marmalade
Southern                                          ,1996,408.0000,Dairy Products,Berglunds snabbkp,Camembert Pierrot
Southern                                          ,1996,560.0000,Confections,Bon app',NuNuCa Nu-Nougat-Creme
Southern                                          ,1996,141.6000,Meat/Poultry,Bon app',Tourtire
Southern                                          ,1996,848.0000,Produce,Bon app',Manjimup Dried Apples
Southern                                          ,1996,86.4000,Seafood,Drachenblut Delikatessen,Konbu
Southern                                          ,1996,36.0000,Beverages,Furia Bacalhau e Frutos do Mar,Guaran Fantstica
Southern                                          ,1996,118.0000,Meat/Poultry,Furia Bacalhau e Frutos do Mar,Tourtire
Southern                                          ,1996,604.8000,Beverages,Hanari Carnes,Chartreuse verte
Southern                                          ,1996,640.0000,Confections,Hanari Carnes,Maxilaku
Southern                                          ,1996,200.0000,Dairy Products,Hanari Carnes,Gorgonzola Telino
Southern                                          ,1996,59.0000,Meat/Poultry,Hungry Coyote Import Store,Tourtire
Southern                                          ,1996,279.0000,Produce,Hungry Coyote Import Store,Tofu
Southern                                          ,1996,736.0000,Beverages,Hungry Owl All-Night Grocers,Ipoh Coffee
Southern                                          ,1996,352.0000,Condiments,Hungry Owl All-Night Grocers,Chef Anton's Cajun Seasoning
Southern                                          ,1996,600.0000,Condiments,Hungry Owl All-Night Grocers,Grandma's Boysenberry Spread
Southern                                          ,1996,51.6000,Dairy Products,Hungry Owl All-Night Grocers,Flotemysost
Southern                                          ,1996,22.4000,Grains/Cereals,Hungry Owl All-Night Grocers,Singaporean Hokkien Fried Mee
Southern                                          ,1996,144.0000,Beverages,Island Trading,Steeleye Stout
Southern                                          ,1996,248.0000,Condiments,LILA-Supermercado,Genen Shouyu
Southern                                          ,1996,1245.0000,Confections,LILA-Supermercado,Gumbr Gummibrchen
Southern                                          ,1996,131.4000,Confections,LILA-Supermercado,Teatime Chocolate Biscuits
Southern                                          ,1996,952.0000,Dairy Products,LILA-Supermercado,Camembert Pierrot
Southern                                          ,1996,778.4000,Dairy Products,LILA-Supermercado,Mozzarella di Giovanni
Southern                                          ,1996,112.0000,Produce,LILA-Supermercado,Longlife Tofu
Southern                                          ,1996,121.6000,Confections,Mre Paillarde,Zaanse koeken
Southern                                          ,1996,112.0000,Grains/Cereals,Mre Paillarde,Singaporean Hokkien Fried Mee
Southern                                          ,1996,2000.0000,Seafood,Mre Paillarde,Carnarvon Tigers
Southern                                          ,1996,475.2000,Beverages,QUICK-Stop,Lakkalikri
Southern                                          ,1996,40.0000,Dairy Products,QUICK-Stop,Geitost
Southern                                          ,1996,150.0000,Dairy Products,QUICK-Stop,Gorgonzola Telino
Southern                                          ,1996,882.0000,Seafood,QUICK-Stop,Boston Crab Meat
Southern                                          ,1996,595.2000,Seafood,QUICK-Stop,Ikura
Southern                                          ,1996,608.0000,Grains/Cereals,Rattlesnake Canyon Grocery,Gnocchi di nonna Alice
Southern                                          ,1996,1123.2000,Meat/Poultry,Rattlesnake Canyon Grocery,Alice Mutton
Southern                                          ,1996,336.0000,Condiments,Victuailles en stock,Louisiana Fiery Hot Pepper Sauce
Southern                                          ,1996,100.8000,Grains/Cereals,Victuailles en stock,Gustaf's Knckebrd
Southern                                          ,1996,234.0000,Grains/Cereals,Victuailles en stock,Ravioli Angelo
Southern                                          ,1996,364.8000,Dairy Products,Wartian Herkku,Queso Manchego La Pastora
Southern                                          ,1996,124.8000,Condiments,Wellington Importadora,Original Frankfurter grne Soe
Southern                                          ,1996,393.0000,Meat/Poultry,Wellington Importadora,Perth Pasties
Southern                                          ,1997,340.0000,Dairy Products,Ana Trujillo Emparedados y helados,Camembert Pierrot
Southern                                          ,1997,320.0000,Dairy Products,Ana Trujillo Emparedados y helados,Mascarpone Fabioli
Southern                                          ,1997,70.0000,Grains/Cereals,Ana Trujillo Emparedados y helados,Singaporean Hokkien Fried Mee
Southern                                          ,1997,69.7500,Produce,Ana Trujillo Emparedados y helados,Tofu
Southern                                          ,1997,232.5000,Beverages,Antonio Moreno Taquera,Rhnbru Klosterbier
Southern                                          ,1997,68.0000,Condiments,Antonio Moreno Taquera,Louisiana Hot Spiced Okra
Southern                                          ,1997,75.0000,Dairy Products,Antonio Moreno Taquera,Geitost
Southern                                          ,1997,510.0000,Dairy Products,Around the Horn,Camembert Pierrot
Southern                                          ,1997,258.0000,Dairy Products,Around the Horn,Flotemysost
Southern                                          ,1997,625.0000,Dairy Products,Around the Horn,Gorgonzola Telino
Southern                                          ,1997,56.0000,Grains/Cereals,Around the Horn,Filo Mix
Southern                                          ,1997,84.0000,Grains/Cereals,Around the Horn,Gustaf's Knckebrd
Southern                                          ,1997,135.1000,Seafood,Around the Horn,Jack's New England Clam Chowder
Southern                                          ,1997,86.4000,Beverages,Berglunds snabbkp,Chartreuse verte
Southern                                          ,1997,116.2500,Beverages,Berglunds snabbkp,Rhnbru Klosterbier
Southern                                          ,1997,115.2000,Beverages,Berglunds snabbkp,Steeleye Stout
Southern                                          ,1997,373.5000,Confections,Berglunds snabbkp,Gumbr Gummibrchen
Southern                                          ,1997,209.4000,Confections,Berglunds snabbkp,Pavlova
Southern                                          ,1997,320.0000,Dairy Products,Berglunds snabbkp,Mascarpone Fabioli
Southern                                          ,1997,312.0000,Meat/Poultry,Berglunds snabbkp,Alice Mutton
Southern                                          ,1997,88.5000,Meat/Poultry,Berglunds snabbkp,Tourtire
Southern                                          ,1997,920.0000,Seafood,Berglunds snabbkp,Boston Crab Meat
Southern                                          ,1997,327.5000,Seafood,Berglunds snabbkp,Jack's New England Clam Chowder
Southern                                          ,1997,252.0000,Beverages,Blauer See Delikatessen,Lakkalikri
Southern                                          ,1997,78.0000,Grains/Cereals,Blauer See Delikatessen,Ravioli Angelo
Southern                                          ,1997,148.8000,Beverages,Blondesddsl pre et fils,Rhnbru Klosterbier
Southern                                          ,1997,1379.0000,Confections,Blondesddsl pre et fils,Tarte au sucre
Southern                                          ,1997,112.0000,Grains/Cereals,Blondesddsl pre et fils,Filo Mix
Southern                                          ,1997,1216.0000,Grains/Cereals,Blondesddsl pre et fils,Gnocchi di nonna Alice
Southern                                          ,1997,798.0000,Grains/Cereals,Blondesddsl pre et fils,Wimmers gute Semmelkndel
Southern                                          ,1997,347.2000,Seafood,Blondesddsl pre et fils,Ikura
Southern                                          ,1997,48.0000,Seafood,Blondesddsl pre et fils,Spegesild
